ECLIPSE ANDROID PROJECT IMPORT SUMMARY
======================================

Manifest Merging:
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/converttops.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/convolve_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/convolvetest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/cootoots.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/copernicus.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/cornertest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/croptest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/croptext.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dave-orig.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarp_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarprules.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarptest1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarptest2.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarptest3.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dewarptest4.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/digitprep1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/displayboxa.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/displaypix.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/displaypixa.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/distance_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dithertest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dna_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dreyfus2.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dreyfus4.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dreyfus8.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dwalinear.3.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dwalineargen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dwalinearlow.3.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dwamorph1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/dwamorph2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/edgetest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/endiantest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/enhance_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/equal_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/expand_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/extrema_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/falsecolortest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fcombautogen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/feyn-fract.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/feyn-fract2.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/feyn-word.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/feyn.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/feynman-stamp.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fhmtauto_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fhmtautogen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fileinfo.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/files_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/findcorners_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/findpattern1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/findpattern2.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/findpattern3.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/findpattern_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fish24.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/flipdetect_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/flipselgen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/flipsels.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fmorphauto_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fmorphautogen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-10.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-10.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-10.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-12.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-12.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-12.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-14.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-14.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-14.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-16.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-16.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-16.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-18.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-18.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-18.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-20.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-20.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-20.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-4.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-4.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-4.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-6.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-6.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-6.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-8.pa
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-8.ps
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fonts/chars-8.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/form1.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/form2.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fpix1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fpix2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/fpixcontours.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/gammatest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/genfonts.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/german.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/gifio_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/google-searchbox.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/gplotdata.example
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/graphicstest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/grayfill_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/graymorph1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/graymorph2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/graymorphtest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/grayquant_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/greencover.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hardlight1_1.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hardlight1_2.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hardlight2_1.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hardlight2_2.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hardlight_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/harmoniam-11.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/harmoniam100-11.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/heap_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/histotest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hmttemplate1.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hmttemplate2.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/hole-filler.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/insert_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ioformats_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/iotest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/italic.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/italictest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/jbcorrelation.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/jbrankhaus.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/jbwords.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/jp2kio_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/jpegio_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/juditharismax.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/karen8.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/kernel_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/keystone.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/label_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/leptonica-license.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lighttext.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lineremoval.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-mask.00010.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-mask.00016.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00010.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00011.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00012.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00013.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00016.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lion-page.00017.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/listtest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_adapt.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_hmt.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_makefigs.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_orient.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_pageseg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_seedgen.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/livre_tophat.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/locminmax_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/logicops_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lowaccess_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lucasta-47.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lucasta-frag.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lucasta.1.300.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lucasta.150.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lyra.005.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lyra.036.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/lyra.5.na
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/makefile.mingw
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/makefile.static
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/maketile.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/map1.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/marge.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/marge8.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/maze_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/misctest1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/modifyhuesat.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/morphseq_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/morphtemplate1.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/morphtemplate2.txt
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/morphtest1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/mtifftest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/multitype_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/nearline_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/newspaper_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/numa1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/numa2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/numaranktest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/otsutest1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/otsutest2.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/overlap_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg1.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg2-mask.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg2-seed.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg2.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg3.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pageseg4.tif
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pagesegtest1.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pagesegtest2.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/paint_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/paintmask_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/partitiontest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/patent.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2jpeg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2mtiff
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2png-binary
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2png-color
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2png-gray
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2text
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdf2tiff
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdfiotest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pdfseg_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixa1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixa2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixaatest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixadisp_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixalloc_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixcomp_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixmem_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixserial_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pixtile_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/plottest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pngio_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/printimage.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/printsplitimage.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/printtiff.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/projection_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/projectionstats.jpg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/projective_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2jpeg
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2png-binary
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2png-color
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2png-gray
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ps2tiff
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/psio_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/psioseg_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/pta_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ptra1_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/ptra2_reg.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/quadtreetest.c
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/rabi.png
* tess-two/tess-two/jni/com_googlecode_leptonica_android/src/prog/raggededge.png
